document_id,full_reads_percent_predict
624ac09c9a7947db3d80c98eIDE7mtH4RBqGn-8MXfGffQ,35.22776412963867
620f6b899a7947701cf489e1KtVJsteHStO5oditt3Uvzw,34.78099060058594
620730cf9a7947ab96a44e27hk7puWJwSziw0m3sfTkKWA,41.85244369506836
6262a5889a79470b78c9ca307UKY2SSZTjCcjhwBzxw37w,40.23948287963867
626678929a79477ca0101568wuMYES90REuV5YhrN75IXg,37.7411003112793
61f9580f9a794794245a82b9HdvjUgVbRcax7cj-ve1N0Q,40.49945068359375
627a5c6f9a79473919928562NNfiRkZcQ5atkhebUrnu0A,29.02462387084961
626cdd489a794743d68e7595sV2ku2yISbSzagjLrginBQ,33.72102355957031
620407629a79471871388d31dkFlm-iEQYeqM6cd9yIasQ,42.19865036010742
620ccc379a7947f24c5ae12062BHNYaBQxuQFf7YBtqlPw,43.84602737426758
628fbe689a7947e1b08defc7pvilXnBrSLqfn89Qq7bHzA,24.600139617919922
61f885619a794736dae68b03gR1LM-aIRNyqXPsZGqI6zw,42.883583068847656
6289b32c9a794758e29541f3TI9y4TQWQHuLVf87SvVmGQ,42.872764587402344
61ff25b39a7947fdbc9ff9b5fSwCbTLUREu_L6u462dTwQ,47.48898696899414
61fd1bdc9a79476c033454ecG8qFGLiOT8qEB3UHMKcPfg,37.25837326049805
627362c19a79475f06b4696cGZPvFDppRx6SRCCaW2uEwQ,24.760299682617188
628aa87a9a794790465e924950tIkSGVSf2O8XQgk_uaHQ,34.483314514160156
62723d049a7947fc6f2779c0g8VPM0yiT1qxfIwTKdXtLQ,34.65067672729492
6242b9bd9a79474a4ab85170SEWyxNvTSXiNJgfA6zZX5Q,35.0323486328125
620accb49a79473629b5a24fXOaBZsa7REWPLgabe-i3EA,47.18569564819336
61fbe0cf9a794781656186340YrCSHXGT3qhE37LE7pZ0A,28.446535110473633
627cf09c9a79470a617cab29S54kGOf1RF6MthSv7DnJkA,30.819658279418945
61fe6b439a7947d1bef8f519o5rO-DSoSXih4FstmLbGEA,28.86687469482422
6272a20a9a79472f9e06a6171eMo7z4rSbyUqJ8CmRn_OQ,36.630550384521484
6242d49c9a794757c6060a2dzErVj-zhRKujsta2EMvduA,33.892555236816406
620ba09e9a79477e6c9759418J3aqa4CTb22Ccsb69BLaA,40.70124816894531
6285f5f59a7947c3b2a8a633mx7ro2gAQs-Tk3O4cA-nEA,33.01850509643555
6291024d9a7947525314e8eclvVdJRH1QHOmGq4O-wfRLg,46.04623031616211
620373b99a7947d1ef83e0dc0GrX5MFJR3WLzXKvgDNfYQ,54.29073715209961
62006d819a79474bf60f7e30l_p8Y0wrQS62brHwBRQSuw,24.749950408935547
6260fd8c9a79476a0ec6429cuoAF6odiR6mOkJHU0Ccu-g,38.03892135620117
6278383b9a79473e72e74cc2LahMlzNgTX2NIpfbBN5FAg,31.50043487548828
6280aff09a79479bd4248a75bTL_EABbTOOFv0cnkvMGYw,29.571033477783203
620293e59a7947947adda5fexMxkWattR_ewhI94MWFjLg,24.893766403198242
620ed6909a794742ae555982moNQgUFBThGnzHThdjnZ4Q,34.57119369506836
620662e39a79476def111924AM6L3b67QveW7bf4kmmnDw,30.413049697875977
626296869a7947044b196e4cZ7GzXpi2TV6UZ8v8Pkmvwg,28.654184341430664
61ff02d69a7947f5f9b72709cjnL4V-aT26UI7UwXLvprA,32.56943130493164
62453b479a7947ab176efdbbGuvZJAXKREinJX6EgY4QQg,38.9893913269043
6257ef009a79479f871e14b5rDrQJ01kQVme-mlTXcBi7A,35.46549987792969
62011dde9a79470a7b59492dwTE1up1VQpyuiIiGgPpTEg,40.010826110839844
61fbf0de9a794702a16d2b4eYhZV7apVTEebb5F6J7g0hQ,35.5511589050293
626141aa9a79478baac36310axq32Pf4Qei85bGxXF6tIQ,21.80413055419922
624196f79a7947ec89cfe944YTrr_aOFQwWqUGsFBoPnEA,35.09553527832031
61ffbd979a7947211d5e843cQGP4RW9HQySMPQX_c84uAg,30.966981887817383
6200aef59a79475cde3d45b1xUA5jM7dRY2btWp8NlJjBQ,44.243247985839844
626f94179a794760fb21ef48goh2kxxhT7iOdt4dPr7TTQ,32.3040771484375
6241fe869a7947196eebe230I7CQmuMcRNWZWaeEJ-iaQA,36.19503402709961
625bc1879a7947412d129393NeGwJW5eToS8p1o8-K-Z3w,42.690433502197266
620638619a79475745883785QX3ri5AGRwSO2QWZRYCWqg,13.081854820251465
625eed169a7947458e7ccadeGPFu-iP8S321gFGlbKvF5A,33.3648567199707
620e17d19a794770b70ca6baaRK06pENQ7yooMS56pK40Q,31.92710304260254
6275d53e9a7947b64e3801950WIzoSRKTI-ucRb74z9o3w,45.908531188964844
62625ad09a7947e79437924dHwq5hSQzQy-2-638VDyLvw,34.65879440307617
620e76929a794722c54610f42XAS0ioMREyveEsT3UrIUw,39.52812957763672
629144df9a7947662efa1119b0vVxmKKQ8CdsHUWdWz8oA,49.272151947021484
6240c7529a7947a50b4beebct2c5U-9STW6C76ZIoRQxhQ,42.40876007080078
6260acd29a7947502d49b706rbM24mg5SJCTPn5RyaTg0g,41.807373046875
629260379a79471c5350326dztM7xnnrTfK3DADAm_4Efw,32.261474609375
6269f47f9a794740b2dbe06f6py29F8SQeS1EtSRcYQmSw,32.99430465698242
620118a09a79470829d83b70GXVZPmpfReeD8eF2qnVTVw,43.39647674560547
620bc3409a7947965dcf1414sBki_0BPT8aG3_GqzSzIqw,38.34809494018555
62737f069a79476b56cde307Dr3M_FLLSNCsxZEG8aUC-w,49.581756591796875
62013ed19a79471a8cf48384AKepbabfQ3-AdoarK3nC8Q,27.614582061767578
626b5e209a7947c07430127cXRwOwFGxT1m9VDCql2DrzA,38.72611618041992
61f8c7f99a794748261d721bLf9vuj54Q1OELY36gRVg9Q,44.84440231323242
627ce44b9a79470443716b26filN1zt2RJKwI9qSWxQJdw,45.341209411621094
626b4bfd9a7947bf5dc0cccbY0EZjr_ZQteGPJATt8fIeA,28.112089157104492
6291e0279a794784d0e55acaVTq-rLa3QZigBSFbnNFnRQ,33.2851448059082
624471ea9a794775bca0df1eSBSBT-W3QpGWQ1N_gaPDFw,26.83790397644043
6253df9f9a7947a90eec4174wRh41WweQqGtgG9TMJFqjg,32.16716766357422
620bf2989a7947a8ca5973fdsWRxiJ-5SaiVuJKfRm5hBw,39.19945526123047
6250834e9a794766c1cf674d8Z9lceuMRdGJn2X2ToSucQ,29.722436904907227
620776949a7947bec14e9350_gDRAA-MQnm6hUu1ZXZoLQ,44.57793426513672
6267c3849a7947f9a76a8326ZHr1365cRwesE1BO1cTSTw,33.924964904785156
628b6bb49a7947d11b795b6eYnykxb96T9aSgKbEHNujgQ,27.21322250366211
620bba399a794790a44eb566Mg9gseHFRoSB9CJfoOsXvQ,29.206287384033203
626a79cb9a794771ae19c57bXtQdZsMCSH6Z_Wa71L6zGg,29.150115966796875
6239732a9a7947b19a5ef895mB5HO6btRoKY8lCAgUinLg,37.464210510253906
62485d149a79473eabd27d782w5kAmq_RAizTs_8SAmPBQ,37.950035095214844
6284cdc09a794764853230c6qqBl_VdlSCeH9aMUpCtbMQ,28.89358139038086
624fbbd39a79470c8a5ebe6b85o_o-7ER_2pYp2aQOhY1Q,33.89450454711914
620e4d689a794708e7339623zDcqpUpyQj2YcgPMLE8dRA,39.91999053955078
624380cb9a79471d24aee516gaD0xwB6Q1OO6z9j2HHKXQ,36.742008209228516
627c2c669a7947c683c9fd9d_ZdPAOQgR9K89PsreuEMCA,29.43326759338379
6286b4879a7947118970042e3AjpiyoAQZKmXnOO_YQjxw,43.24406433105469
627fdc219a79476ea0d8b20cZgRePe69Ql-A2U9y7ir0Rw,29.594051361083984
62837d849a7947756f42d833NAR6xjdlSUa9Hq9kXfOmcA,19.514652252197266
6200bd0d9a794761c17fb3438yfhtCtGSYKv3Kg-xuAf1A,41.56546401977539
6200d5339a79476c63afde6bHcV2r3OnQAO1NA8EhD8m4Q,24.65300941467285
624541149a7947ad1f5ea323imCcFPabQaCPM83FylFKQA,34.97308349609375
62727d3d9a79471fd0ec25ce63dH9Yk4SPeCoHxeaMIMFA,38.06613540649414
6238c43c9a794787e7dfa4c3VutA0piMSeWWi_uvq921UA,29.88749122619629
61fabb499a7947194b7ac2dbXIDTflVsRiW8S7lilkXgRA,29.03382110595703
627a51b19a794735766613caqCvfQcJeRXuKqzkVgO2NAw,28.107574462890625
623e5c6b9a7947199c5e8030DvXQdLbyQt6kde7uFf6xXA,38.33060836791992
6293c7a19a79476e99870dd7VCw7wJgfTKyFEL4JwVcXSQ,39.23316192626953
626a60da9a7947669c7eced7ZpPN__CUQpy1RXQaRN51Kw,27.937030792236328
628f53d69a7947ab65a83523GMCchTE_SSKRZR_4ASB9lQ,28.56435775756836
624a841b9a7947bdf10306cbW9ylHdJRQSuXKHxSNI-dRw,36.53558349609375
6239f5459a7947f0c02df94eOsb5ubxuScKWNP-6lZrT1w,30.392396926879883
628756239a79474336b276102aH8kKAYRDSlmB_ovMniNg,38.31767272949219
624fe3bd9a79471df3f74539AwvC5h96QWSRkF-YFZJUDA,26.587291717529297
6267dd0f9a79470532e74ca8IdqKyFCMROe0S_IxKIEhwQ,37.80363082885742
6264b8469a79470782ddb54aZO8LllkVTmyqQNRaCmWCjg,27.291229248046875
624d67e39a79473f80106561xOPMj51UQuuc8fQHatNcXA,35.44700622558594
61ff88119a794712318c4e6dNeNwsIOjSCmcLIPlKJS4DQ,17.73333168029785
626ab6d39a79479194e49763uy0ZMKUgRMC9NxvMYuYLFA,30.92205238342285
624093a39a79479b33f6cdd6RBXIuU2nQqmAxPsF-_K0Rg,36.79289627075195
626a51d99a79475e1c8e30e1k9Or9Ug4TD2DrqerLAds_Q,21.546615600585938
624c053e9a794748be8f12d5oCy1OhzSTry308cvU0NyrQ,41.50999069213867
62746a9e9a7947407f6bbba2u92h9ROoSR-Sl40cqCpWyQ,28.40043830871582
62023fd99a7947694188e29eVcDjrQJGTlG98hDLOdhN1w,40.787567138671875
623cbeb79a7947145b406c43AE8xM3XOQty1LF-rpCnLQw,44.112735748291016
62589ecc9a7947e7931eb38a57imTekmQYy5Ejp7rssfBw,30.14613151550293
61fd8eff9a79479aef9850d0RmV_SGh9SJWL5pZCRPfX-A,26.303720474243164
624307ce9a7947764747789aYswtgNHoSvisUm8oAvzNOA,35.64510726928711
62418a159a7947e5f30dc14fd_9Wf9JoQPGkY2vWArOA2w,36.18183898925781
6274cf7b9a79475f55257773GM5w2-LRSgaiVjJ7mqCaoQ,28.584009170532227
620531b19a7947861d59cf1daXbQ4O1ARDKsWA7dCwbpnA,19.810012817382812
625d583b9a7947b441359a44Hr32kIeuREWN82dSnHUPNw,42.61211013793945
62846f499a79473c076bbc8166nEEqv8SQykz_QNFjd0oQ,38.02762222290039
62586d749a7947d9bfe69588z_KVXohfS6eULr7r16CZyQ,38.105228424072266
626818409a794724e5854feb7iTFIs7mTFWUqmxgwo83mw,31.171878814697266
625457159a7947ec7b104b2ctHummTxjSc2mG9xiB0ceOg,29.457551956176758
620517899a79477a47a15952XU0sHG5LRs2C7u2zt_HR_A,19.159313201904297
623aee679a79473f14281240Dd2iw8x3QwyFsxwT7qsyTQ,54.215091705322266
6249b1369a79478d3be453b8MK6v4ntiQ-2Duhg-TYNMLA,37.77707290649414
6200733b9a79474d3780c580xvjgTGNhSfKiB-8uTlWDEw,29.66929054260254
620bacbd9a7947891dd22e71Ydp6TvlAR32z4yAHRAGtWQ,55.28647232055664
628b0a109a79479f637e97d1XhGUoJqLTqqg9kMjZBw17g,31.662506103515625
6200a92a9a794758adda712dTJsNiBWrRvanw2aGM8VaRw,29.41286277770996
623976d09a7947b3096e909fuNqZ--CkRQGJYZk5LvgVGg,38.93960952758789
61fce6eb9a79474c7407524eWk03CaocTCq8Z5Q4rihWvQ,42.695640563964844
626f23669a794745757235fbYccebi0ATkyBqrQgX1eTCQ,38.275047302246094
6204f48b9a7947641c164380iZtngV_FS-6fNa7VAdJ6_w,32.73925018310547
62080d1d9a7947e610df78f5WhnSt6c6Rte6OxMzObqRdg,39.8249626159668
624014cd9a79477b94987e19mSP-eWSgSHSkOm5eKRDXtw,36.06520462036133
624e35ce9a79478615f7ec81srh8P_FMQo2LkqrT9f2bpw,29.54178810119629
6291e05d9a794785ac30f209v9jxuEn5SFKS-OEKgTvWtw,26.46991539001465
61f8bbea9a79474667d77d00SN4AwPo8RdW7k250-e_iBw,30.494218826293945
6245a7179a7947dfb535a13b81VndbXwTjGn9swT-w1DCw,38.541351318359375
623cc3239a794715f2aa122cO10Opy4GRvuXZOSfJM4K6g,30.666521072387695
626e51bf9a79471805bd0914j1Uo5BCEQBmP_cPLIUgJBA,30.827552795410156
6271cf499a7947d7acd6da277D5ThRldTRe78S5oKCNBTg,40.33246994018555
62681d5c9a79472689e4d0812iyyDyDRRQyyOCVESSwHcg,33.545108795166016
62604a929a79473b361096e24qd89QB7Q9mDnaq9ax-ykw,32.17387771606445
6267da2a9a794703415b593dVcozxMK9T5mnBeEfn7MmwA,29.811521530151367
620107889a7947856082be67SseSYzejRl6EFpPog9ulPg,32.70502853393555
6287b3729a79476e9d97fee9TVClUiVeT8C5mr5Qy7eQqw,35.596961975097656
625b785a9a79473318ee6f6dO_moYc5BTvqKay4Rn56idA,43.183753967285156
620ab9b69a79472e044e4c04nRsWghFCStSi0aZCI-ZQ7w,30.11518669128418
623734399a794702059fc406rUWewyipT5-pb5ajuKYP4Q,38.51145553588867
625672259a7947133a6f0d9fSgq49vmhRN-uvOwR0phKSg,39.247901916503906
6245d5939a7947f93839ad54x0H6gVTaRtCPakmvjPTmqw,34.63919448852539
620b5c679a794758f8a36a433fS2nBZKSVOA43d1_cw1NQ,27.054229736328125
623846bd9a79474f7b575df63ePEzd9HSpuXApt8zpwPtA,44.77992630004883
6274c4469a79475aefcd492eekSHQsOhSKabQkgLb7o_Dw,37.795921325683594
62804c3f9a794786f7ed6afaa7SCkYDeSb6SSXTMv9zuuQ,32.05063247680664
61fa178a9a7947c87ecdc16c1n20B78STmuBY5PpQhc1cw,33.310420989990234
6268d1d69a79475402c8f090VU3aafuiTlay_my1HmwsQw,35.57939910888672
620e03e29a794765bd334e00FGqe-dYjTWetPRQ4XzryiQ,31.23316192626953
627cc9579a7947f67ac2e993WRhbmRh5QYK_zbtk7GNCDw,34.13108444213867
624daccb9a794761a18a7395QCY8NKWHTqysv2jYGw6hGA,28.621667861938477
6241a18b9a7947f136f9a0bbQuQ0xPZjQBG6biKYql-emw,40.37217712402344
620a53d79a79470355a92373gVwYKRtDQFWWSwpSBGVX5w,30.17568588256836
61fbe2249a7947818e296b6abMdzClMARAmXrp6bUIzXgw,33.51349639892578
625c354c9a79475d59f8e489If1zpVtgShyz0l-M8yIJiQ,29.011180877685547
624a08b39a7947a1b8169ae9QYJ-QPuKR6OzNYaEhrZ5Ug,33.46442413330078
61fd45289a794783301d83d8CseC9JgsQY-hVXyGny4gZA,46.18037033081055
62786ce39a79474cc3160debxMqxRWQ_Rj2Rk9vQ5ykG0Q,39.250572204589844
624713ca9a79477172e62c3empzNOtiFS_CfK3EYquL18A,33.38261032104492
6287c5f59a7947761489c844bbZUnla2SRGjwa-g1RvLZQ,26.089006423950195
61f90fbf9a79476ebe45654fvfPXan75RKS7EN1mfjUq0A,38.081199645996094
61fb6c7d9a79474418fca8eb6vxm7kc9Q7-mbeHSgzBWwQ,44.80083084106445
6269186b9a794775507ac6d5Uhlcit9-RF2fljN3Uq8HQg,33.81422424316406
620bfc3a9a7947ac99ea1c2fBpKGH3jlRUCJ2kHbVpX9Lw,39.8935661315918
62500edb9a7947322bf9855faxa0_yRXQVKS5aZ61jovsw,29.521364212036133
623d89c79a794750b9ae1ec37HBA4OzWRMaiugzl4fVupQ,35.83745574951172
626bb9b99a7947e8b3c9782esfXyYVb1RcGoMriPAanliQ,31.475452423095703
623bce8e9a7947080e9ef691pz3ujAbNRCCEplLt1Z2Jhw,37.544349670410156
627e53c99a794709a6d329882NzrzvTiRk-ZyZAu-AfpUA,30.362411499023438
628ccbe49a79474ebcf99911TOKGlROlRI2otD1YJtiz-g,23.854177474975586
624854bb9a79473ce2ff6295h1PGpIF7SqqwI9uEtkJRJg,32.56521224975586
6210657e9a7947cead85843fC7jGCGPLTCqyFph7Utu7ig,40.458126068115234
626328b99a7947364addd9c8Zu9z2GC9QCeyfuaUmyi5vg,30.084901809692383
628e40f79a794756024610a2P-u1gPO0RXOiZPKHTf08Pw,34.740699768066406
623c0b1e9a794718eb926b71psScatKHRBmbuv1iFfBInw,39.522003173828125
624d3a299a794728b98c7eebczd_WuHOTu2J0c6Z3eLDHg,29.57683753967285
624554129a7947b68af05838Va2CZswaTWawqqgBJ4jELQ,40.27362060546875
6262b3ca9a794711d567e22ehqgcBV-uSQCPvsmrQOoTNA,39.2747688293457
6290ebf19a794749327aac4cLyejEQSgS4m9Yk6ymHXNmg,30.27705192565918
620bf41c9a7947a95ab3d5a0p5KdgN3PRhiq-wMlOKgWKg,57.92218017578125
6210484b9a7947c7eb6ef7a8Krw2k0tDRki_BOhgx1lR3g,36.61204528808594
6205ad329a7947221f14adb6X1UX2QPpQzy9kdZpF7-LrA,48.285682678222656
6264d3f39a79470c6a779c45zpl-TC_jTbeeyrh3G6UL3Q,46.109214782714844
628840ee9a794707eb40e196DPoBlLg_SWKMXsYe21DZMg,43.992454528808594
625d5ea79a7947b8104e8765_XdkHneXRgSNi0Y0AdHnxg,28.949934005737305
62486d049a7947428cac5e65mqUzkHE9QLyFKfWw8hJM4A,38.19896697998047
626a57ed9a794760d216e835E-XqB4xsSXyKRKAYPHEleQ,32.909881591796875
6290586f9a7947046f75a7adz_uR0HLPQoOONYuFm_fMBw,30.525741577148438
6278a2cb9a794754ce790521JdP3a0MeS6K9K3q8zrwlyQ,38.96178436279297
62042cc79a79472150970fcdih9vC9dNSNCqQmiyLYLx-A,38.5954704284668
620e16259a79477069b51b14pK-bAqcsSR-qFxqax-W0pA,38.585426330566406
62758e929a7947ad1a2b95aaYJhH_Wt8RCaf-SudoYydHg,30.179462432861328
62366acc9a79475cac43e970La4nBiKdRjq-HPcQ4-YKBg,0.0
6268e3819a79475b6af5d57foEdhZAwETE-RKWaufzZC6g,37.692630767822266
629200fb9a7947073d4a2dadf6HlEFKLQTOIIV0s6J0ASw,39.487022399902344
61fa5a6e9a7947e45ddb2822R-QO_owSTauqfxFKJVTm_A,41.418941497802734
620caafe9a7947dd3ec9fa33tqsIZhxwQcOP3dpa8vJB5w,40.54085159301758
620374de9a7947d3057f480fTyoZzbB9Q7OM1wgfc63gow,30.90137481689453
62544afa9a7947e741c39375RvqVpFyESUqVOjAHYpx4qA,40.35430908203125
627ccb069a7947f7f48e667cis0KOgC4T7Chr2G7E7itxQ,13.63674259185791
626ece5d9a79473627a6ad9dnCPIPnfmQzurdmjwptH9Og,44.55526351928711
6236a0269a794766048156dff0UsY8pGTL6Q22boUeuU6w,41.31718444824219
6282511b9a79471436286c39V-Dnqz4FSki7HceBwcwtcg,30.17282485961914
623d7da49a79474c06e6e834RD6q8lVYSNOzSd7HuSRSLA,20.245319366455078
61ffe7be9a79472d78851b66KyOh4uGoR4-UuZQi_vIEHQ,40.264610290527344
624ac4eb9a7947de3ea87cc9jQYhBWp3SUOUfu0lUCj-gQ,32.530860900878906
6254288c9a7947d0843cf10am4BBKXmISA61ZqyNgUeENQ,32.6070442199707
6241c0fd9a79470132035062XFK913tBTQGJeJn_dW3dRw,30.8105525970459
61fbdbb09a79477de8277357i_HI80ouRmuJMfuLSmvt_A,39.45621871948242
62101c399a7947c1385eb037k_ELW5P_TN2tPPI5xPPKgA,41.727439880371094
626baca69a7947e0467ccf83ECyF7fI6Sgmbi98ap4kBAA,38.96779251098633
62730da59a79474c6ba7d701j37v1K4RQ_CI44wjAfEB9Q,37.57243728637695
6250c1549a79477405f8729dlXtEMoGaRwaZfrXv0Ed3RQ,32.3458366394043
620477169a79473325a8abf80i6Sb1mnRIiU_Z7d1m1bFQ,36.43281936645508
6289660e9a79474855c128db8EAGi6dqQdOTVIdayMa5UA,39.67291259765625
6268750f9a7947419e62f94eN4zJ-6qoSnGBo_mX8qK67w,33.507694244384766
627224579a7947f16c634b22M7if-46qQo61wkWbhvibnQ,40.18177795410156
626b123b9a7947b3465d2b323qFAxHeqRu6imfFhC4wK6g,27.071819305419922
62658fc59a79473938a2e9c6DrOyerWJSz2fAqE8WxIMJQ,32.2986946105957
628219cd9a7947f9c16bbaffpWZZcIjEQi6wzoa6gb3Zqg,30.70476722717285
626d6e2e9a794769faa6bf511BQpsCTWRSqGH-PvnGWptg,34.455081939697266
625ff80d9a794716de403bfdoyTWY1SCR3Cr3OV-FfVjHA,49.31630325317383
625849029a7947cd41a39b32RFFJuq-vR9CFFRls2sxSjA,33.5970573425293
62554a219a7947345ce8ec16qrP2UWX8TDqEu5US-bZyIw,36.40171432495117
626c168b9a794714bdda0cb90h3JUDHZT9-AOKtOQrXtlQ,30.476150512695312
62694bda9a79470dc0ac8648OJjAV5vwTvWriSX8QQJeIw,36.822994232177734
623d5e9d9a79473af6f88aae2hZ1DzWRSyK7HrV0ZD-Uyw,25.605297088623047
6274a2fb9a79474e408dd192eqtyuPjpR0myglqL5re9Dw,29.623525619506836
62544cb29a7947e8b2ff3ef34HPKGMNISOezAEdiw_Hc9A,19.94888687133789
623ab5e89a794720ae23e0c6l_p3aIFRSVq9sxAlRreibw,30.280832290649414
627d50d09a79473a73f32531XxMaGNELT0qCrMauBLarnA,30.286190032958984
6278c0d69a79475d9aba2b8ftSmjIbQ9Q46D7hvK79BrCA,27.280271530151367
6238871f9a7947702c844292_cb1y42eQMC9VGQ8yTj-pw,30.950597763061523
6207a4ba9a7947c71a424bb9wEvxrJscSSO164w_SUSRvQ,24.905593872070312
627bbe199a7947a5ed3f503d7jN-GiyHTx-_sUHBtEcfcw,41.232948303222656
6254982e9a7947fe6c953b7btHummTxjSc2mG9xiB0ceOg,35.5621223449707
6209d21b9a79474a5c7770d3wwW0gFRyTbiz7f5EPtPC3Q,35.01657485961914
627581879a7947a637a0ecaaJalkVZZyTLy7yQcKgYJJFw,44.05876541137695
620fa2ff9a7947928045dfaa2XRjXJ3MR0qlf6Jx-rIRbg,19.872669219970703
628423c89a79472ce110b842GzE42IglTNaWsC9HFs8ldA,38.23458480834961
61f9cf889a7947b6c51f1212BGqE5tfuTxeanLvshi8hGw,26.183616638183594
628076cc9a79478d8c0562c6AP-_fwUzTRCXqiJ0yoZqDw,41.69646072387695
624540a29a7947ad1f5ea320N9AsqGzxQ1O3PYi8ikPUQw,28.46263885498047
625e8c4d9a79471a5346d6ba1l02gFSaSuG0C922aXnIKg,25.449159622192383
6284340f9a79472fe4191f28xqmgSoJ9TmOfSMKp54PCLg,27.37765884399414
628100679a7947ad0e2d94bc7SNktyhPR9y6TlBnCCd_Qg,27.24301528930664
